merchant,prediction_date,risk_score,alert,previous_7d_average_transaction_amount,previous_7d_maximum_transaction_amount,previous_7d_total_transaction_amount,previous_14d_transaction_count,previous_14d_fraud_rate,previous_7d_transaction_count_change,explanation
fraud_Schumm PLC,2020-05-19,0.8447918025966372,1,73.49551020408163,668.86,3601.2799999999997,93.0,0.021505376344086023,5.0,Historical evidence only: prior 7-day average transaction amount 73.50; prior 7-day maximum transaction amount 668.86; prior 7-day total transaction amount 3601.28; prior 14-day transaction count 93; prior 14-day fraud rate 0.021505; recent 7-day transaction-count change versus the preceding 7 days 5.
fraud_Cormier LLC,2020-05-23,0.844703295479345,1,55.72962264150945,626.79,2953.670000000001,102.0,0.0196078431372549,4.0,Historical evidence only: prior 7-day average transaction amount 55.73; prior 7-day maximum transaction amount 626.79; prior 7-day total transaction amount 2953.67; prior 14-day transaction count 102; prior 14-day fraud rate 0.019608; recent 7-day transaction-count change versus the preceding 7 days 4.
fraud_Rau and Sons,2020-05-17,0.8446913931759273,1,141.06952380952382,233.77,2962.46,50.0,0.02,-8.0,Historical evidence only: prior 7-day average transaction amount 141.07; prior 7-day maximum transaction amount 233.77; prior 7-day total transaction amount 2962.46; prior 14-day transaction count 50; prior 14-day fraud rate 0.020000; recent 7-day transaction-count change versus the preceding 7 days -8.
fraud_Torphy-Goyette,2020-05-17,0.8445232865835145,1,21.127666666666638,139.75,633.8299999999991,54.0,0.037037037037037035,6.0,Historical evidence only: prior 7-day average transaction amount 21.13; prior 7-day maximum transaction amount 139.75; prior 7-day total transaction amount 633.83; prior 14-day transaction count 54; prior 14-day fraud rate 0.037037; recent 7-day transaction-count change versus the preceding 7 days 6.
fraud_Wolf Inc,2020-06-03,0.8445185347034078,1,115.9239393939394,314.21,3825.4900000000002,63.0,0.047619047619047616,3.0,Historical evidence only: prior 7-day average transaction amount 115.92; prior 7-day maximum transaction amount 314.21; prior 7-day total transaction amount 3825.49; prior 14-day transaction count 63; prior 14-day fraud rate 0.047619; recent 7-day transaction-count change versus the preceding 7 days 3.
fraud_Cormier LLC,2020-05-20,0.8444973820864268,1,100.39627450980396,1129.4,5120.210000000002,98.0,0.02040816326530612,4.0,Historical evidence only: prior 7-day average transaction amount 100.40; prior 7-day maximum transaction amount 1129.40; prior 7-day total transaction amount 5120.21; prior 14-day transaction count 98; prior 14-day fraud rate 0.020408; recent 7-day transaction-count change versus the preceding 7 days 4.
fraud_Kuhn LLC,2020-06-09,0.8444229902622983,1,98.54833333333336,1376.04,4730.3200000000015,105.0,0.01904761904761905,-9.0,Historical evidence only: prior 7-day average transaction amount 98.55; prior 7-day maximum transaction amount 1376.04; prior 7-day total transaction amount 4730.32; prior 14-day transaction count 105; prior 14-day fraud rate 0.019048; recent 7-day transaction-count change versus the preceding 7 days -9.
fraud_Cartwright-Harris,2020-05-16,0.8443977152072488,1,123.05499999999999,289.46,2953.3199999999997,62.0,0.016129032258064516,-14.0,Historical evidence only: prior 7-day average transaction amount 123.05; prior 7-day maximum transaction amount 289.46; prior 7-day total transaction amount 2953.32; prior 14-day transaction count 62; prior 14-day fraud rate 0.016129; recent 7-day transaction-count change versus the preceding 7 days -14.
fraud_Cartwright-Harris,2020-05-17,0.8443977152072488,1,128.51999999999998,289.46,3084.4799999999996,63.0,0.015873015873015872,-15.0,Historical evidence only: prior 7-day average transaction amount 128.52; prior 7-day maximum transaction amount 289.46; prior 7-day total transaction amount 3084.48; prior 14-day transaction count 63; prior 14-day fraud rate 0.015873; recent 7-day transaction-count change versus the preceding 7 days -15.
fraud_Deckow-O'Conner,2020-05-06,0.8443925468036572,1,105.92956521739127,187.31,2436.379999999999,51.0,0.0,-5.0,Historical evidence only: prior 7-day average transaction amount 105.93; prior 7-day maximum transaction amount 187.31; prior 7-day total transaction amount 2436.38; prior 14-day transaction count 51; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -5.
fraud_Heidenreich PLC,2020-05-12,0.8443128225539036,1,143.74379310344827,228.47,4168.57,60.0,0.016666666666666666,-2.0,Historical evidence only: prior 7-day average transaction amount 143.74; prior 7-day maximum transaction amount 228.47; prior 7-day total transaction amount 4168.57; prior 14-day transaction count 60; prior 14-day fraud rate 0.016667; recent 7-day transaction-count change versus the preceding 7 days -2.
fraud_Wolf Inc,2020-05-12,0.8433036359760819,1,122.90857142857143,313.6,3441.44,63.0,0.047619047619047616,-7.0,Historical evidence only: prior 7-day average transaction amount 122.91; prior 7-day maximum transaction amount 313.60; prior 7-day total transaction amount 3441.44; prior 14-day transaction count 63; prior 14-day fraud rate 0.047619; recent 7-day transaction-count change versus the preceding 7 days -7.
"fraud_Lockman, West and Runte",2020-06-04,0.8428157871623277,1,108.15948717948719,210.31,4218.22,78.0,0.02564102564102564,0.0,Historical evidence only: prior 7-day average transaction amount 108.16; prior 7-day maximum transaction amount 210.31; prior 7-day total transaction amount 4218.22; prior 14-day transaction count 78; prior 14-day fraud rate 0.025641; recent 7-day transaction-count change versus the preceding 7 days 0.
fraud_Cormier LLC,2020-05-13,0.8427322565387493,1,42.75340425531917,525.69,2009.4100000000008,88.0,0.011363636363636364,6.0,Historical evidence only: prior 7-day average transaction amount 42.75; prior 7-day maximum transaction amount 525.69; prior 7-day total transaction amount 2009.41; prior 14-day transaction count 88; prior 14-day fraud rate 0.011364; recent 7-day transaction-count change versus the preceding 7 days 6.
fraud_Bradtke PLC,2020-05-21,0.8426311881350198,1,133.786,234.64,3344.65,52.0,0.0,-2.0,Historical evidence only: prior 7-day average transaction amount 133.79; prior 7-day maximum transaction amount 234.64; prior 7-day total transaction amount 3344.65; prior 14-day transaction count 52; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -2.
"fraud_Casper, Hand and Zulauf",2020-06-08,0.8421716096681237,1,105.07146341463415,222.22,4307.93,78.0,0.02564102564102564,4.0,Historical evidence only: prior 7-day average transaction amount 105.07; prior 7-day maximum transaction amount 222.22; prior 7-day total transaction amount 4307.93; prior 14-day transaction count 78; prior 14-day fraud rate 0.025641; recent 7-day transaction-count change versus the preceding 7 days 4.
fraud_Padberg-Welch,2020-05-25,0.8420440120735523,1,111.03515151515151,217.37,3664.16,73.0,0.0,-7.0,Historical evidence only: prior 7-day average transaction amount 111.04; prior 7-day maximum transaction amount 217.37; prior 7-day total transaction amount 3664.16; prior 14-day transaction count 73; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -7.
"fraud_Goldner, Kovacek and Abbott",2020-05-08,0.8416962325724097,1,114.47964285714286,296.85,3205.4300000000003,59.0,0.05084745762711865,-3.0,Historical evidence only: prior 7-day average transaction amount 114.48; prior 7-day maximum transaction amount 296.85; prior 7-day total transaction amount 3205.43; prior 14-day transaction count 59; prior 14-day fraud rate 0.050847; recent 7-day transaction-count change versus the preceding 7 days -3.
"fraud_Moen, Reinger and Murphy",2020-05-03,0.8416594781741753,1,124.40119999999999,290.45,3110.0299999999997,60.0,0.016666666666666666,-10.0,Historical evidence only: prior 7-day average transaction amount 124.40; prior 7-day maximum transaction amount 290.45; prior 7-day total transaction amount 3110.03; prior 14-day transaction count 60; prior 14-day fraud rate 0.016667; recent 7-day transaction-count change versus the preceding 7 days -10.
"fraud_Goldner, Kovacek and Abbott",2020-05-23,0.8413718099268027,1,134.44041666666666,232.66,3226.5699999999997,50.0,0.0,-2.0,Historical evidence only: prior 7-day average transaction amount 134.44; prior 7-day maximum transaction amount 232.66; prior 7-day total transaction amount 3226.57; prior 14-day transaction count 50; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -2.
"fraud_Schumm, Bauch and Ondricka",2020-06-06,0.8409099549046826,1,135.0681818181818,287.38,4457.25,69.0,0.028985507246376812,-3.0,Historical evidence only: prior 7-day average transaction amount 135.07; prior 7-day maximum transaction amount 287.38; prior 7-day total transaction amount 4457.25; prior 14-day transaction count 69; prior 14-day fraud rate 0.028986; recent 7-day transaction-count change versus the preceding 7 days -3.
"fraud_Rowe, Batz and Goodwin",2020-05-25,0.8408756772868471,1,105.61678571428573,293.81,2957.2700000000004,60.0,0.03333333333333333,-4.0,Historical evidence only: prior 7-day average transaction amount 105.62; prior 7-day maximum transaction amount 293.81; prior 7-day total transaction amount 2957.27; prior 14-day transaction count 60; prior 14-day fraud rate 0.033333; recent 7-day transaction-count change versus the preceding 7 days -4.
fraud_Hackett-Lueilwitz,2020-05-16,0.8404420186516663,1,122.47538461538463,290.67,3184.36,57.0,0.03508771929824561,-5.0,Historical evidence only: prior 7-day average transaction amount 122.48; prior 7-day maximum transaction amount 290.67; prior 7-day total transaction amount 3184.36; prior 14-day transaction count 57; prior 14-day fraud rate 0.035088; recent 7-day transaction-count change versus the preceding 7 days -5.
fraud_Heidenreich PLC,2020-05-23,0.8404235609883771,1,120.2772222222222,215.8,2164.99,51.0,0.0,-15.0,Historical evidence only: prior 7-day average transaction amount 120.28; prior 7-day maximum transaction amount 215.80; prior 7-day total transaction amount 2164.99; prior 14-day transaction count 51; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -15.
fraud_Heidenreich PLC,2020-05-10,0.8403252738947979,1,151.97478260869565,270.64,3495.42,55.0,0.03636363636363636,-9.0,Historical evidence only: prior 7-day average transaction amount 151.97; prior 7-day maximum transaction amount 270.64; prior 7-day total transaction amount 3495.42; prior 14-day transaction count 55; prior 14-day fraud rate 0.036364; recent 7-day transaction-count change versus the preceding 7 days -9.
fraud_Boyer PLC,2020-05-07,0.8399200098137597,1,78.84051282051284,1168.66,3074.7800000000007,90.0,0.022222222222222223,-12.0,Historical evidence only: prior 7-day average transaction amount 78.84; prior 7-day maximum transaction amount 1168.66; prior 7-day total transaction amount 3074.78; prior 14-day transaction count 90; prior 14-day fraud rate 0.022222; recent 7-day transaction-count change versus the preceding 7 days -12.
"fraud_Rowe, Batz and Goodwin",2020-06-09,0.8397895205947419,1,124.22605263157895,231.38,4720.59,76.0,0.0,0.0,Historical evidence only: prior 7-day average transaction amount 124.23; prior 7-day maximum transaction amount 231.38; prior 7-day total transaction amount 4720.59; prior 14-day transaction count 76; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 0.
fraud_Cormier LLC,2020-05-24,0.8396729483598868,1,54.932037037037055,626.79,2966.330000000001,102.0,0.0196078431372549,6.0,Historical evidence only: prior 7-day average transaction amount 54.93; prior 7-day maximum transaction amount 626.79; prior 7-day total transaction amount 2966.33; prior 14-day transaction count 102; prior 14-day fraud rate 0.019608; recent 7-day transaction-count change versus the preceding 7 days 6.
"fraud_Weimann, Kuhic and Beahan",2020-06-04,0.8394920761637747,1,73.18392156862747,1490.62,3732.3800000000006,90.0,0.011111111111111112,12.0,Historical evidence only: prior 7-day average transaction amount 73.18; prior 7-day maximum transaction amount 1490.62; prior 7-day total transaction amount 3732.38; prior 14-day transaction count 90; prior 14-day fraud rate 0.011111; recent 7-day transaction-count change versus the preceding 7 days 12.
fraud_Rutherford-Mertz,2020-05-20,0.8394232710634338,1,141.4906896551724,290.71,4103.23,60.0,0.03333333333333333,-2.0,Historical evidence only: prior 7-day average transaction amount 141.49; prior 7-day maximum transaction amount 290.71; prior 7-day total transaction amount 4103.23; prior 14-day transaction count 60; prior 14-day fraud rate 0.033333; recent 7-day transaction-count change versus the preceding 7 days -2.
fraud_Sawayn PLC,2020-05-02,0.8393395174625911,1,81.57421052631577,730.18,3099.8199999999993,76.0,0.039473684210526314,0.0,Historical evidence only: prior 7-day average transaction amount 81.57; prior 7-day maximum transaction amount 730.18; prior 7-day total transaction amount 3099.82; prior 14-day transaction count 76; prior 14-day fraud rate 0.039474; recent 7-day transaction-count change versus the preceding 7 days 0.
fraud_Boyer PLC,2020-05-05,0.8392662280193561,1,78.19512820512823,1168.66,3049.610000000001,91.0,0.02197802197802198,-13.0,Historical evidence only: prior 7-day average transaction amount 78.20; prior 7-day maximum transaction amount 1168.66; prior 7-day total transaction amount 3049.61; prior 14-day transaction count 91; prior 14-day fraud rate 0.021978; recent 7-day transaction-count change versus the preceding 7 days -13.
fraud_Boyer PLC,2020-05-06,0.8392662280193561,1,78.27825000000003,1168.66,3131.130000000001,91.0,0.02197802197802198,-11.0,Historical evidence only: prior 7-day average transaction amount 78.28; prior 7-day maximum transaction amount 1168.66; prior 7-day total transaction amount 3131.13; prior 14-day transaction count 91; prior 14-day fraud rate 0.021978; recent 7-day transaction-count change versus the preceding 7 days -11.
